order_id,customer_name,customer_email,order_date,order_status,product_tags,order_value,shipping_cost,country,is_returning_customer,num_items,promo_code,review_score
#101697,Casey Morgan,casey.morgan136@outlook.com,09-23-2022,DELIVERED,"['kitchen', 'fashion', 'books']",€517.56,None,UK,No,8.0,,1.0
#101252,Casey Morgan,,2022-06-04,PENDING,"['electronics', 'home']",,19.24,Canada,Y,3.0,N/A,6.0
#101736,,jordan.lee164@outlook.com,13/07/2022,processing,toys|fashion,252.13,15.16,US,Y,8.0,,5.0
#101758,Alex Kim,alex.kim477@outlook.com,2022-07-06,Shipped,"['toys', 'kitchen', 'electronics']",$489.21,14.55,FR ,yes,7.0,N/A,3.0
#101236,Taylor Swift,taylor.swift825@yahoo.com,2022/06/21,cancelled,books|kitchen|toys|fashion,$379.03,28.26,FR ,No,1.0,,3.0
#100885,Taylor Swift,taylor.swift15@outlook.com,2022/01/26,canceled,"sports,fashion,books",$152.95,27.88,Canada,0,11.0,,4.0
#100079,Riley Chen,riley.chen291@gmail.com,2024-04-24,Processing,"['toys', 'sports', 'electronics']",$470.87,4.66,U.S.,N,7.0,,4.0
#101172,Sam Jordan,sam.jordan241@yahoo.com,11-04-2023,Processing,electronics,$169.26,9.33,CA,False,8.0,N/A,4.0
#100814,Jordan Lee,JordanLee@,05/12/2022,Delivered,books,$475.94,16.95,france,0,9.0,SAVE10 ,
#101316,Riley Chen,riley.chen464@outlook.com,2023-12-17,processing,"['sports', 'fashion', 'toys']",€517.75,28.89,FR,N,2.0,SAVE10,3.0
#100671,Quinn Davis,quinn.davis1@gmail.com,2024/04/18,Pending,"['electronics', 'fashion']",€13.61,4.36,FR,Y,3.0,WELCOME,3.0
#101881,Casey Morgan,casey.morgan536@outlook.com,2023/03/22,DELIVERED,home|kitchen|toys|books,,21.49,GB,0,9.0,N/A,2.0
#100057,Quinn Davis,QuinnDavis@,12-14-2022,SHIPPED,"['sports', 'toys', 'books']",€214.6,0.8,United States,N,4.0,SAVE10 ,4.0
#100133,Sam Jordan,sam.jordan468@gmail.com,13/07/2023,SHIPPED,"['kitchen', 'electronics', 'fashion', 'sports']",$102.9,24.96,United States,Y,4.0,,2.0
#101140,Morgan Walsh,morgan.walsh790@outlook.com,2023-10-27,pending,['kitchen'],$494.38,4.07,Australia,FALSE,3.0,N/A,3.0
#100933,Casey Morgan,casey.morgan634@yahoo.com,18/01/2023,DELIVERED,"['toys', 'garden']",$274.84,19.03,UK,,7.0,N/A,1.0
#101727,Quinn Davis,quinn.davis556@yahoo.com,26/03/2022,pending,"['home', 'kitchen', 'sports', 'fashion']",€449.21,,US,True,8.0,N/A,4.0
#100823,Alex Kim,alex.kim398@yahoo.com,05-19-2023,pending,"['kitchen', 'toys']",$253.58,28.78,FR,0,11.0,welcome,3.0
#101214,Quinn Davis,quinn.davis365@yahoo.com,2023/08/06,DELIVERED,['fashion'],€298.8,10.24,U.S.,1,11.0,welcome,4.0
#100504,Riley Chen,riley.chen906@yahoo.com,2022-12-13,,"['electronics', 'toys', 'kitchen', 'books']",459.69,17.57,GB,yes,6.0,,3.0
#101820,Quinn Davis,,19/09/2022,SHIPPED,"['fashion', 'sports', 'toys']",$78.29,9.88,FR,0,4.0,welcome,5.0
#100347,Casey Morgan,casey.morgan53@outlook.com,22/01/2022,,garden|sports,$532.17,25.01,United Kingdom,1,6.0,SAVE10,4.0
#100386,Taylor Swift,taylor.swift244@gmail.com,19/09/2023,canceled,['garden'],$472.41,13.81,UK,Yes,5.0,SAVE10 ,3.0
#101024,Casey Morgan,casey.morgan323@outlook.com,01-12-2024,Returned,home|fashion|sports|books,598.86,28.46,France,N,7.0,,3.0
#100894,Riley Chen,riley.chen836@outlook.com,2024-04-11,delivered,garden,573.7,6.82,US,TRUE,1.0,,
#100828,Alex Kim,alex.kim720@gmail.com,07/08/2022,cancelled,home|toys|garden,511.79,7.29,DE,1,11.0,WELCOME,6.0
#101942,Alex Kim,AlexKim@,2022-02-21,cancelled,"['fashion', 'books']",$582.88,16.89,CA,yes,3.0,WELCOME,5.0
#100475,Sam Jordan,sam.jordan256@yahoo.com,2023/06/02,canceled,"kitchen,electronics,garden",395.43,15.68,us,N,5.0,,5.0
#101993,Casey Morgan,casey.morgan517@yahoo.com,01-30-2024,returned,fashion,€99.41,3.65,france,TRUE,1.0,,4.0
#101483,Alex Kim,alex.kim840@yahoo.com,2023/07/05,processing,"toys,garden",$130.67,17.18,USA,True,6.0,SAVE10 ,3.0
#101431,Alex Kim,alex.kim260@outlook.com,2024/03/30,Delivered,"electronics,books",,6.16,Canada,no,2.0,N/A,2.0
#100652,Taylor Swift,,01-17-2022,delivered,kitchen|electronics,135.67,N/A,United States,Yes,8.0,N/A,
#100172,Quinn Davis,QuinnDavis@,2024-06-18,CANCELLED,['fashion'],$289.26,20.17,france,yes,0.7065250830783204,SUMMER20,4.0
#101149,Taylor Swift,taylor.swift254@gmail.com,2022/06/05,canceled,"fashion,electronics,home,garden",$496.34,7.68,Germany,0,4.0,SAVE10 ,4.0
#100038,,riley.chen646@outlook.com,12-30-2022,SHIPPED,electronics|home,$449.18,n/a,United States,TRUE,4.0,SUMMER20,5.0
#100713,Jordan Lee,jordan.lee928@yahoo.com,05/04/2022,Canceled,['kitchen'],,29.49,US,No,3.0,N/A,6.0
#100090,Casey Morgan,casey.morgan110@gmail.com,10-08-2022,delivered,books,$225.05,9.89,france,False,7.0,SAVE10,
#101988,Alex Kim,alex.kim605@gmail.com,2022-01-14,PENDING,['fashion'],$19.16,,AU,yes,9.0,welcome,
#101205,Jordan Lee,jordan.lee234@outlook.com,01/01/2024,CANCELLED,"['home', 'kitchen', 'fashion']",€194.05,0.08,U.S.,TRUE,1.0,N/A,4.0
#100875,Alex Kim,,2023-08-23,Canceled,"['toys', 'kitchen']",$270.26,13.37,GB,No,2.0,N/A,2.0
#101383,Alex Kim,alex.kim920@gmail.com,2022/05/16,,"['sports', 'garden', 'books']",$35.08,3.35,UK,No,6.0,SAVE10,3.0
#101939,Alex Kim,alex.kim844@outlook.com,2022-08-28,shipped,"toys,fashion,sports,books",€246.99,29.11,United Kingdom,1,5.0,SUMMER20,5.0
#101093,Sam Jordan,sam.jordan996@gmail.com,2024/01/07,Processing,"['fashion', 'sports']",480.46,25.91,canada,False,7.0,N/A,4.0
#101155,Casey Morgan,casey.morgan680@gmail.com,2022-12-11,SHIPPED,"['fashion', 'kitchen', 'toys']",531.08,19.85,United States,N,0.6480804464639861,WELCOME,4.0
#101324,Casey Morgan,casey.morgan548@yahoo.com,16/06/2024,Pending,['garden'],$138.8,5.28,Germany,FALSE,8.0,N/A,3.0
#101620,Morgan Walsh,morgan.walsh543@outlook.com,2023/06/18,pending,electronics|home|books|fashion,€102.72,19.22,U.S.,,0.22346147183490256,SUMMER20,3.0
#101132,Alex Kim,alex.kim495@yahoo.com,2022-06-30,Canceled,['home'],266.78,9.5,United Kingdom,0,7.0,SAVE10 ,6.0
#100499,Casey Morgan,casey.morgan619@gmail.com,20/10/2022,PENDING,"['garden', 'kitchen']",€576.28,24.61,Australia,Y,5.0,N/A,3.0
#100338,Quinn Davis,quinn.davis425@outlook.com,2022/05/04,canceled,"['sports', 'toys']",$106.67,11.28,US,Y,0.7741350370386431,WELCOME,1.0
#101188,Casey Morgan,CaseyMorgan@,17/10/2022,pending,"['home', 'kitchen', 'sports', 'toys']",$516.04,1.7,france,no,1.0,SAVE10,4.0
#100028,Taylor Swift,taylor.swift75@gmail.com,04-19-2022,Returned,"kitchen,toys",$90.07,23.18,FR,Y,3.0,SAVE10 ,4.0
#101217,Riley Chen,riley.chen687@gmail.com,2022/03/07,Delivered,"['fashion', 'sports', 'toys']",$556.79,6.56,FR,0,4.0,welcome,4.0
#101357,Casey Morgan,CaseyMorgan@,2024/06/13,delivered,"['toys', 'garden', 'home', 'fashion']",,n/a,US,Y,0.5088047145860062,N/A,1.0
#101868,Sam Jordan,sam.jordan461@yahoo.com,2022-08-28,DELIVERED,"electronics,kitchen,toys,fashion",$440.88,10.13,us,No,10.0,SAVE10 ,1.0
#100945,Jordan Lee,jordan.lee242@yahoo.com,28/01/2024,PENDING,['garden'],,18.17,US,FALSE,5.0,SUMMER20,4.0
#100169,Alex Kim,alex.kim171@yahoo.com,2022-12-01,SHIPPED,"['home', 'sports', 'garden']",€280.89,28.43,France,no,11.0,SUMMER20,3.0
#101879,Quinn Davis,quinn.davis269@outlook.com,01-23-2024,Processing,['books'],$584.75,14.01,USA,1,3.0,WELCOME,4.0
#101197,Taylor Swift,taylor.swift206@gmail.com,2023-12-15,,"['books', 'garden', 'toys', 'fashion']",,2.6,United Kingdom,yes,10.0,SAVE10 ,0.0
#101253,Taylor Swift,taylor.swift808@gmail.com,05-08-2022,Delivered,['garden'],$517.82,8.27,FR ,True,6.0,SAVE10,5.0
#101433,Sam Jordan,sam.jordan313@yahoo.com,2024-01-13,pending,"['books', 'electronics']",$87.43,22.93,FR ,0,10.0,WELCOME,5.0
#100912,Morgan Walsh,morgan.walsh292@yahoo.com,2023-01-25,Delivered,books,$502.0,19.93,Germany,0,6.0,SUMMER20,4.0
#100491,Jordan Lee,,2022/06/13,delivered,['garden'],,8.84,Germany,FALSE,6.0,SUMMER20,2.0
#100953,Alex Kim,alex.kim603@outlook.com,02-16-2024,Delivered,electronics|home|sports|toys,$5.71,13.21,United States,0,7.0,SAVE10 ,1.0
#101097,Sam Jordan,sam.jordan23@gmail.com,03/05/2022,returned,['toys'],€254.22,8.55,UK,N,3.0,,5.0
#101032,Taylor Swift,taylor.swift486@outlook.com,24/03/2024,Shipped,"['garden', 'electronics', 'sports', 'fashion']",,9.63,United States,No,11.0,SAVE10,4.0
#100587,Quinn Davis,quinn.davis144@yahoo.com,02/02/2022,Canceled,['electronics'],,22.8,United States,,2.0,,4.0
#100750,Morgan Walsh,morgan.walsh298@yahoo.com,2022-02-16,Delivered,"['garden', 'books', 'sports']",$384.86,4.55,UK,FALSE,7.0,,4.0
#100657,Quinn Davis,quinn.davis394@outlook.com,02/02/2023,Processing,"['kitchen', 'books', 'home', 'sports']",$154.12,22.04,france,1,4.0,,3.0
#100234,Casey Morgan,casey.morgan733@yahoo.com,2024/01/20,cancelled,fashion,24.65,4.38,Canada,yes,1.0,WELCOME,5.0
#100732,Riley Chen,riley.chen443@yahoo.com,02-12-2022,Returned,"['kitchen', 'home', 'electronics', 'garden']",$354.34,3.9,FR ,1,0.4536921597824378,SAVE10 ,3.0
#100642,Morgan Walsh,morgan.walsh36@gmail.com,2022/02/15,processing,"['books', 'fashion']",,n/a,Australia,0,5.0,SAVE10 ,3.0
#101672,Morgan Walsh,morgan.walsh118@yahoo.com,12-24-2022,PENDING,electronics|sports|kitchen,,15.69,Australia,Yes,2.0,welcome,5.0
#101156,Quinn Davis,QuinnDavis@,2023-05-15,returned,"['electronics', 'toys', 'sports']",98.53,21.69,us,1,5.0,WELCOME,5.0
#101507,Jordan Lee,JordanLee@,2024/05/28,Pending,['sports'],$452.08,15.28,United Kingdom,N,11.0,welcome,1.0
#101460,Casey Morgan,casey.morgan83@yahoo.com,2024-04-05,PENDING,"electronics,toys,home",$248.7,23.13,DE,,4.0,WELCOME,2.0
#101667,Alex Kim,,2024/02/23,Pending,fashion|electronics,$591.78,FREE,Canada,Yes,5.0,WELCOME,2.0
#100934,Quinn Davis,quinn.davis486@gmail.com,11-15-2022,CANCELLED,garden,$457.86,9.71,Canada,1,9.0,welcome,5.0
#101209,Jordan Lee,,2022/12/26,returned,"['toys', 'home', 'garden', 'kitchen']",$455.44,2.37,United States,TRUE,6.0,,3.0
#101065,Taylor Swift,taylor.swift925@yahoo.com,2022/08/26,Processing,"['kitchen', 'sports', 'home', 'fashion']",,free,USA,No,5.0,,1.0
#100108,Alex Kim,alex.kim940@outlook.com,02-15-2023,Canceled,"['sports', 'garden']",$353.86,6.73,U.S.,Yes,5.0,,3.0
#101581,Alex Kim,alex.kim910@outlook.com,29/06/2022,,toys|home|books|sports,€350.73,11.69,CA,1,5.0,WELCOME,4.0
#100568,Casey Morgan,casey.morgan481@outlook.com,07-27-2022,pending,['home'],€359.94,12.79,Australia,True,10.0,SAVE10,4.0
#101167,Jordan Lee,jordan.lee414@gmail.com,10-26-2023,processing,toys|kitchen|home,502.77,10.79,United States,Yes,7.0,,2.0
#101174,Alex Kim,alex.kim561@yahoo.com,2023/07/21,canceled,"['electronics', 'sports', 'fashion', 'books']",€33.45,6.55,Germany,1,7.0,SAVE10,3.0
#100890,Quinn Davis,quinn.davis370@gmail.com,2024/01/24,SHIPPED,garden,$421.82,2.55,United Kingdom,Y,10.0,welcome,5.0
#100947,Quinn Davis,quinn.davis420@yahoo.com,12/04/2022,Shipped,"['sports', 'garden', 'fashion', 'electronics']",$54.78,N/A,GB,0,7.0,,5.0
#101048,Morgan Walsh,morgan.walsh809@gmail.com,2024/05/30,PENDING,"['toys', 'electronics', 'garden', 'fashion']",$51.04,N/A,GB,0,11.0,N/A,1.0
#101384,Casey Morgan,casey.morgan256@outlook.com,2022/12/23,returned,"['garden', 'kitchen']",€484.88,6.06,US,N,4.0,welcome,5.0
#101405,Casey Morgan,casey.morgan782@gmail.com,2023-09-08,Processing,['garden'],$63.71,27.53,USA,True,6.0,welcome,2.0
#101740,Jordan Lee,,14/04/2024,processing,['home'],27.66,25.31,U.S.,N,1.0,SUMMER20,5.0
#100884,Alex Kim,alex.kim454@yahoo.com,01/02/2024,SHIPPED,"['toys', 'books', 'garden', 'electronics']",,11.4,US,no,11.0,,4.0
#101794,Sam Jordan,sam.jordan994@yahoo.com,25/09/2022,CANCELLED,"['toys', 'kitchen', 'garden']",,10.26,FR ,1,9.0,SAVE10 ,3.0
#100850,Quinn Davis,quinn.davis647@outlook.com,09-26-2022,Shipped,"['toys', 'garden', 'electronics', 'books']",$134.31,22.03,United States,True,2.0,SUMMER20,3.0
#100734,Taylor Swift,taylor.swift455@yahoo.com,2022/11/12,Returned,['kitchen'],,23.84,AU,,8.0,welcome,3.0
#100717,Morgan Walsh,morgan.walsh78@yahoo.com,2024/02/17,pending,['toys'],$594.14,12.46,FR,Yes,9.0,,5.0
#100454,Jordan Lee,jordan.lee997@yahoo.com,2022-07-23,Pending,kitchen,$401.23,7.83,GB,1,4.0,,4.0
#100264,Jordan Lee,jordan.lee773@outlook.com,2022-11-25,PENDING,"['books', 'sports', 'toys']",$364.75,21.38,AU,,8.0,N/A,4.0
#100075,Morgan Walsh,morgan.walsh249@yahoo.com,06-04-2024,Delivered,"['garden', 'books']",€364.18,7.02,canada,Yes,7.0,,1.0
#101699,Casey Morgan,casey.morgan81@outlook.com,2023-09-14,Pending,"['electronics', 'books', 'kitchen', 'sports']",179.94,17.34,DE,FALSE,9.0,welcome,5.0
#100444,Riley Chen,riley.chen752@outlook.com,15/01/2022,Returned,"['books', 'toys']",€567.1,14.68,us,1,7.0,SAVE10 ,4.0
#100395,Alex Kim,alex.kim256@outlook.com,2022-05-10,shipped,kitchen|sports|garden,348.64,9.41,AU,no,1.0,SAVE10,4.0
#100176,Morgan Walsh,morgan.walsh879@yahoo.com,2023-11-19,Returned,"['fashion', 'books', 'sports']",$595.97,24.87,UK,,4.0,SAVE10,4.0
#101042,Sam Jordan,sam.jordan193@outlook.com,2022-10-24,processing,kitchen|garden|toys|fashion,$133.51,18.41,U.S.,no,8.0,SUMMER20,3.0
#101780,Alex Kim,alex.kim386@gmail.com,2023-12-29,canceled,['sports'],$443.79,FREE,FR ,TRUE,8.0,WELCOME,3.0
#101436,Morgan Walsh,morgan.walsh145@gmail.com,20/10/2023,Delivered,"['fashion', 'electronics', 'garden']",$585.47,13.08,GB,Yes,10.0,WELCOME,3.0
#101549,Sam Jordan,sam.jordan149@gmail.com,2023-11-11,cancelled,"['books', 'home', 'toys', 'garden']",427.56,0.6,GB,yes,1.0,SAVE10,0.0
#101414,Quinn Davis,quinn.davis325@yahoo.com,2023-01-21,Returned,"['sports', 'books', 'electronics']",$55.03,n/a,CA,Y,11.0,welcome,3.0
#100595,Morgan Walsh,morgan.walsh202@outlook.com,01-25-2024,,"sports,kitchen,toys,garden",€128.71,,Canada,Y,7.0,WELCOME,6.0
#100061,Alex Kim,alex.kim628@yahoo.com,15/10/2022,CANCELLED,kitchen,$111.74,18.76,us,True,10.0,,5.0
#101296,Alex Kim,alex.kim884@outlook.com,04-16-2024,SHIPPED,['books'],519.07,27.53,United States,0,7.0,WELCOME,5.0
#100872,Morgan Walsh,morgan.walsh965@gmail.com,02-04-2023,returned,"kitchen,sports",$482.6,21.11,United Kingdom,1,2.0,SAVE10 ,5.0
#101995,Casey Morgan,casey.morgan721@outlook.com,2023-01-14,delivered,"['garden', 'fashion', 'kitchen', 'toys']",$439.39,18.92,Germany,yes,3.0,N/A,2.0
#101928,Jordan Lee,jordan.lee800@gmail.com,05-27-2024,shipped,"['books', 'toys', 'sports', 'home']",104.0,11.45,Canada,Yes,10.0,,4.0
#100278,Casey Morgan,casey.morgan817@outlook.com,2022-09-07,Delivered,['sports'],$226.15,15.84,us,yes,3.0,SAVE10,3.0
#101392,Quinn Davis,quinn.davis491@yahoo.com,03/01/2022,shipped,['books'],€195.51,7.14,GB,0,4.0,,4.0
#100036,Taylor Swift,taylor.swift409@gmail.com,2023/12/17,pending,"['home', 'sports', 'electronics', 'books']",$291.22,FREE,Australia,TRUE,8.0,,2.0
#101554,Casey Morgan,casey.morgan608@outlook.com,02/08/2022,returned,"['toys', 'fashion', 'kitchen']",$211.26,15.87,CA,True,2.0,,
#100662,Sam Jordan,sam.jordan657@gmail.com,2024-03-17,processing,garden,$132.83,13.05,us,FALSE,4.0,SAVE10,0.0
#101854,Taylor Swift,taylor.swift76@yahoo.com,27/04/2022,Canceled,"['home', 'electronics', 'kitchen', 'books']",,23.16,U.S.,,1.0,,
#101480,Sam Jordan,sam.jordan919@outlook.com,2023-12-27,,"['garden', 'electronics', 'books']",,13.88,U.S.,1,9.0,welcome,4.0
#100977,Taylor Swift,taylor.swift273@outlook.com,2023/12/28,CANCELLED,['kitchen'],€399.22,,United Kingdom,no,3.0,,4.0
#101610,,alex.kim50@outlook.com,2023-08-06,processing,"['kitchen', 'electronics', 'home', 'garden']",450.16,11.41,United States,No,6.0,SAVE10 ,0.0
#100738,Alex Kim,alex.kim364@outlook.com,22/02/2023,PENDING,home|kitchen|toys,$589.46,13.16,US,TRUE,8.0,welcome,3.0
#100191,Quinn Davis,quinn.davis675@outlook.com,07-07-2023,,home,415.26,17.98,FR,Y,9.0,,1.0
#100919,Casey Morgan,casey.morgan244@yahoo.com,2022-03-05,canceled,['electronics'],418.16,21.42,france,1,7.0,WELCOME,3.0
#100456,Alex Kim,AlexKim@,2022-08-26,Canceled,home,268.01,27.55,CA,TRUE,8.0,,0.0
#100675,Taylor Swift,taylor.swift937@gmail.com,2023/11/10,cancelled,home|toys|books|fashion,,2.78,UK,True,9.0,SUMMER20,4.0
#100760,Alex Kim,alex.kim302@yahoo.com,05-09-2023,,['garden'],241.63,0.87,Germany,N,7.0,SUMMER20,5.0
#101855,Sam Jordan,,28/05/2023,,"['fashion', 'kitchen', 'garden', 'books']",63.15,24.92,Australia,Y,5.0,N/A,3.0
#101642,Alex Kim,alex.kim191@yahoo.com,21/04/2023,shipped,"['books', 'home', 'sports']",$228.11,4.36,UK,N,7.0,welcome,3.0
#100728,Sam Jordan,sam.jordan478@gmail.com,2022-08-25,cancelled,['garden'],$8.19,16.37,Germany,TRUE,7.0,,3.0
#101399,Sam Jordan,sam.jordan194@outlook.com,01/01/2022,Returned,"['electronics', 'toys']",,1.16,Germany,1,8.0,SAVE10,6.0
#100412,Casey Morgan,casey.morgan198@gmail.com,2022/03/17,DELIVERED,"['garden', 'books', 'fashion', 'sports']",566.84,16.43,canada,1,7.0,,4.0
#101098,Sam Jordan,sam.jordan233@gmail.com,06-11-2024,pending,"['kitchen', 'fashion', 'electronics', 'books']",$404.57,23.0,United States,1,2.0,N/A,3.0
#100825,Alex Kim,alex.kim650@yahoo.com,2022/11/28,Processing,garden|toys|sports,$507.08,4.79,UK,True,2.0,WELCOME,6.0
#101627,Taylor Swift,taylor.swift257@outlook.com,2023/12/02,SHIPPED,"['sports', 'books']",€91.33,8.8,UK,Yes,7.0,SAVE10 ,
#100616,Jordan Lee,jordan.lee859@gmail.com,28/07/2022,SHIPPED,garden|fashion,$240.84,2.62,canada,yes,7.0,SUMMER20,3.0
#100114,Alex Kim,alex.kim217@yahoo.com,01-05-2024,Processing,toys|sports|home|garden,$593.53,20.54,DE,0,11.0,welcome,
#100020,Casey Morgan,casey.morgan24@gmail.com,2023/07/10,Processing,"kitchen,toys,electronics,sports",$414.64,9.98,France,0,10.0,welcome,4.0
#101960,Casey Morgan,casey.morgan727@yahoo.com,2023/11/07,Returned,['kitchen'],$337.17,28.91,us,False,7.0,SUMMER20,1.0
#100969,Riley Chen,riley.chen699@yahoo.com,11-11-2023,Processing,home|toys,$64.42,2.4,france,1,10.0,welcome,3.0
#100604,Sam Jordan,sam.jordan292@gmail.com,02-12-2022,canceled,fashion|home|sports,541.39,15.08,FR ,Y,3.0,N/A,5.0
#101970,Taylor Swift,taylor.swift106@gmail.com,2024/02/12,PENDING,kitchen|toys,$113.99,8.08,us,N,4.0,,6.0
#100089,Jordan Lee,jordan.lee336@gmail.com,31/03/2023,PENDING,"['electronics', 'books']",458.61,21.9,U.S.,,9.0,SUMMER20,4.0
#100848,Jordan Lee,jordan.lee307@gmail.com,10/10/2022,cancelled,"['toys', 'sports', 'kitchen']",€212.23,22.2,UK,1,6.0,N/A,0.0
#101558,Casey Morgan,casey.morgan59@gmail.com,13/02/2024,pending,"['sports', 'home']",,3.49,us,TRUE,4.0,SAVE10 ,4.0
#101968,,casey.morgan201@yahoo.com,02-04-2022,Returned,"['garden', 'toys', 'kitchen']",€276.71,19.79,United Kingdom,no,10.0,SAVE10 ,5.0
#100753,Morgan Walsh,morgan.walsh127@gmail.com,03-14-2023,Canceled,garden|kitchen|home|sports,$59.75,5.82,UK,FALSE,11.0,,4.0
#100498,Jordan Lee,,03-14-2024,shipped,sports|kitchen,$269.07,16.11,UK,yes,2.0,welcome,2.0
#101276,Morgan Walsh,morgan.walsh796@outlook.com,09/03/2024,processing,"['garden', 'kitchen', 'books', 'sports']",,15.56,U.S.,0,3.0,,4.0
#101325,Quinn Davis,quinn.davis187@outlook.com,2022-04-12,Processing,['electronics'],$179.88,13.51,Germany,Y,0.2649648540801979,,1.0
#100011,Morgan Walsh,morgan.walsh243@outlook.com,30/03/2022,pending,"['fashion', 'electronics']",$210.08,2.7,AU,0,5.0,SAVE10,0.0
#100396,Morgan Walsh,morgan.walsh89@gmail.com,02-12-2022,Shipped,fashion|home|electronics|books,$454.95,9.03,FR,Yes,0.6375325294540501,SUMMER20,5.0
#100284,Casey Morgan,casey.morgan287@gmail.com,14/12/2023,Shipped,['toys'],€520.39,4.62,FR ,True,8.0,WELCOME,4.0
#101066,Casey Morgan,casey.morgan500@outlook.com,03-22-2024,cancelled,"['toys', 'sports']",$62.12,17.84,U.S.,False,1.0,welcome,5.0
#101191,Casey Morgan,casey.morgan121@gmail.com,08/12/2023,SHIPPED,"['fashion', 'sports', 'toys', 'books']",140.27,0.26,Australia,False,4.0,SUMMER20,2.0
#101440,Jordan Lee,jordan.lee176@yahoo.com,2022-09-27,Returned,"['books', 'fashion']",$486.04,6.07,canada,Yes,6.0,SUMMER20,6.0
#101789,Quinn Davis,quinn.davis952@outlook.com,2023-04-19,shipped,"['toys', 'books']",399.74,12.4,FR,0,0.4327800325164634,,4.0
#100690,Morgan Walsh,morgan.walsh747@yahoo.com,2023/10/26,SHIPPED,"['kitchen', 'books', 'home', 'toys']",$32.94,2.21,GB,FALSE,10.0,SUMMER20,4.0
#101671,Casey Morgan,casey.morgan830@outlook.com,2023/08/28,pending,kitchen|garden,$18.64,,United Kingdom,,8.0,N/A,1.0
#101925,Alex Kim,alex.kim737@yahoo.com,09-07-2023,Canceled,books,$520.39,2.73,US,Yes,8.0,SAVE10 ,4.0
#100689,Morgan Walsh,morgan.walsh341@gmail.com,12/12/2022,canceled,"['electronics', 'garden', 'fashion']",$320.67,26.25,US,0,8.0,,5.0
#100851,Alex Kim,alex.kim313@outlook.com,2022-05-26,Processing,"['home', 'garden', 'fashion', 'sports']",36.26,15.83,France,no,1.0,SAVE10,4.0
#100159,Riley Chen,riley.chen886@outlook.com,2024/01/15,delivered,"['sports', 'books', 'fashion', 'home']",€413.06,9.33,Australia,0,9.0,SAVE10,0.0
#100895,Morgan Walsh,morgan.walsh771@outlook.com,12-07-2023,delivered,"['home', 'toys']",$580.29,20.68,France,N,1.0,,4.0
#101614,Sam Jordan,sam.jordan719@gmail.com,10-08-2022,,garden|kitchen,€393.43,15.28,Australia,Yes,6.0,SAVE10 ,5.0
#100257,Jordan Lee,jordan.lee626@outlook.com,2023/07/13,pending,"['electronics', 'kitchen', 'garden', 'home']",€81.54,20.89,france,No,5.0,SAVE10,4.0
#100335,,,2024/01/13,processing,fashion|sports|kitchen,$326.67,20.35,france,0,1.0,WELCOME,2.0
#101929,,AlexKim@,07-22-2023,cancelled,sports|home,$117.41,11.32,FR,No,8.0,SAVE10,2.0
#101039,Alex Kim,alex.kim390@yahoo.com,2023-11-23,canceled,"['sports', 'home', 'electronics', 'kitchen']",561.83,,canada,1,6.0,SAVE10,0.0
#100515,Quinn Davis,quinn.davis799@yahoo.com,08/02/2023,Delivered,"books,sports,toys",,16.12,CA,No,5.0,SAVE10,4.0
#101348,Quinn Davis,,04-03-2023,CANCELLED,"['sports', 'fashion', 'kitchen']",$234.09,7.34,france,N,9.0,,5.0
#101015,Riley Chen,riley.chen425@outlook.com,2023-01-09,cancelled,"['sports', 'electronics', 'kitchen', 'books']",468.58,11.32,FR,,4.0,N/A,3.0
#100768,Casey Morgan,casey.morgan241@gmail.com,2023/01/16,DELIVERED,"electronics,home",$575.59,22.21,United Kingdom,no,9.0,SAVE10 ,2.0
#101791,Sam Jordan,sam.jordan180@gmail.com,08-31-2023,Delivered,"['books', 'sports', 'electronics', 'kitchen']",$97.24,8.75,AU,False,7.0,,
#100761,Taylor Swift,taylor.swift98@gmail.com,26/05/2023,Canceled,"['garden', 'fashion']",566.69,18.09,United Kingdom,0,3.0,,2.0
#101246,Jordan Lee,jordan.lee286@outlook.com,2024/06/13,cancelled,"['books', 'sports']",103.71,26.94,GB,FALSE,0.8729370623042889,SUMMER20,4.0
#101203,Quinn Davis,quinn.davis346@outlook.com,18/03/2024,Delivered,"['fashion', 'electronics', 'kitchen', 'garden']",404.81,1.45,FR ,no,10.0,WELCOME,2.0
#101505,Taylor Swift,taylor.swift499@yahoo.com,04-06-2022,Returned,"['garden', 'toys', 'books']",$264.98,26.73,UK,TRUE,7.0,SUMMER20,3.0
#100003,Quinn Davis,QuinnDavis@,2023-11-11,SHIPPED,"['fashion', 'home', 'garden']",$462.11,10.3,United Kingdom,Y,2.0,N/A,4.0
#100521,Morgan Walsh,morgan.walsh738@gmail.com,2022-05-10,canceled,home|kitchen,309.43,16.72,CA,1,1.0,,3.0
#100022,Sam Jordan,sam.jordan814@yahoo.com,09-22-2023,cancelled,"garden,electronics,books,fashion",€425.75,1.4,GB,No,5.0,,4.0
#100356,Morgan Walsh,morgan.walsh151@outlook.com,04/09/2023,DELIVERED,['electronics'],€597.11,9.24,USA,FALSE,8.0,SAVE10,2.0
