Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1211,CA-2024-169540,01/11/2024,01/18/2024,Standard Class,OW-38754,Emily Carter,Consumer,United States,New York City,Florida,20388,South,FUR-238425,Furniture,Bookcases,Bookcases Model 233,35.49,11,0.0,11.75
1212,CA-2023-175302,12/27/2023,01/01/2024,Standard Class,HH-61233,Scarlett Edwards,Consumer,United States,Philadelphia,Pennsylvania,17390,East,FUR-375992,Furniture,Furnishings,Furnishings Model 892,357.84,2,0.1,32.72
1213,CA-2021-138169,09/11/2021,09/15/2021,Second Class,GZ-72074,Elizabeth Collins,Corporate,United States,Chicago,Pennsylvania,65177,East,OFF-260605,Office Supplies,Paper,Paper Model 684,52.92,13,0.2,12.0
1214,CA-2022-106996,05/10/2022,05/14/2022,Standard Class,IG-49248,Patricia Clark,Corporate,United States,Miami,Virginia,80525,South,OFF-413759,Office Supplies,Envelopes,Envelopes Model 212,10.29,9,0.3,-0.92
1215,CA-2024-142237,01/25/2024,01/28/2024,Second Class,WZ-57904,Jennifer Collins,Consumer,United States,Chicago,Virginia,94504,South,FUR-352495,Furniture,Bookcases,Bookcases Model 405,70.08,13,0.0,-6.27
1216,CA-2023-132258,04/22/2023,04/26/2023,Second Class,DB-61622,John Evans,Consumer,United States,Chicago,Ohio,82520,East,FUR-491758,Furniture,Tables,Tables Model 383,326.09,11,0.0,19.33
1217,CA-2022-179243,05/11/2022,05/17/2022,Standard Class,QJ-90037,Sophia Wilson,Home Office,United States,Miami,California,62783,West,TEC-999081,Technology,Phones,Phones Model 929,192.22,14,0.0,53.32
1218,CA-2024-113939,01/17/2024,01/22/2024,Second Class,BH-78469,Karen King,Corporate,United States,Columbus,Virginia,57816,South,OFF-852572,Office Supplies,Art,Art Model 372,29.5,8,0.0,10.7
1219,CA-2023-129687,07/12/2023,07/16/2023,Second Class,GF-75725,Aiden Gonzalez,Consumer,United States,Philadelphia,Washington,46375,West,OFF-656397,Office Supplies,Paper,Paper Model 200,30.18,1,0.0,7.29
1220,CA-2023-172603,01/16/2023,01/18/2023,Standard Class,XE-47605,Emma Roberts,Home Office,United States,Philadelphia,California,64445,West,OFF-550044,Office Supplies,Storage,Storage Model 987,64.65,1,0.0,16.37
1221,CA-2021-194049,01/09/2021,01/13/2021,Second Class,ZD-22465,Emily Turner,Corporate,United States,New York City,Michigan,96208,Central,FUR-399909,Furniture,Furnishings,Furnishings Model 156,47.78,3,0.0,-4.01
1222,CA-2023-159442,08/03/2023,08/06/2023,Standard Class,GM-84957,Ava Martinez,Home Office,United States,New York City,California,18479,West,OFF-179717,Office Supplies,Appliances,Appliances Model 976,12.14,2,0.0,4.43
1223,CA-2021-100227,09/20/2021,09/24/2021,Second Class,LJ-86448,Olivia Allen,Consumer,United States,Detroit,Pennsylvania,53063,East,OFF-657206,Office Supplies,Paper,Paper Model 390,17.56,12,0.2,-0.99
1224,CA-2024-169919,09/05/2024,09/07/2024,Standard Class,GJ-32404,Scarlett Parker,Consumer,United States,Columbus,California,50392,West,TEC-295008,Technology,Phones,Phones Model 722,422.49,14,0.1,157.78
1225,CA-2021-103129,10/03/2021,10/10/2021,First Class,CP-97184,Isabella King,Corporate,United States,Columbus,Washington,37373,West,OFF-134569,Office Supplies,Binders,Binders Model 588,24.96,9,0.0,-0.73
1226,CA-2021-106456,02/13/2021,02/16/2021,Standard Class,GB-94179,Amelia Roberts,Consumer,United States,Seattle,Michigan,85702,Central,OFF-987420,Office Supplies,Art,Art Model 311,205.74,3,0.0,-17.14
1227,CA-2022-166771,07/04/2022,07/06/2022,First Class,CB-76305,Noah Baker,Consumer,United States,Los Angeles,New York,59218,East,FUR-288247,Furniture,Chairs,Chairs Model 589,114.21,14,0.2,20.76
1228,CA-2022-137040,05/26/2022,05/31/2022,Standard Class,EZ-48605,Ella Carter,Corporate,United States,Seattle,New York,18038,East,OFF-180884,Office Supplies,Storage,Storage Model 261,30.58,5,0.0,-1.32
1229,CA-2022-102710,05/30/2022,06/03/2022,Standard Class,RF-29058,Jessica Roberts,Corporate,United States,New York City,Virginia,72618,South,TEC-634028,Technology,Machines,Machines Model 554,383.14,13,0.1,-32.79
1230,CA-2024-140616,09/15/2024,09/22/2024,Second Class,UN-92487,John Evans,Consumer,United States,Richmond,New York,98982,East,FUR-682955,Furniture,Bookcases,Bookcases Model 154,301.2,10,0.0,70.45
1231,CA-2022-137936,02/05/2022,02/09/2022,First Class,XP-80277,Olivia Martinez,Consumer,United States,Seattle,New York,26908,East,TEC-346463,Technology,Machines,Machines Model 310,121.49,7,0.0,32.7
1232,CA-2024-160239,05/07/2024,05/12/2024,Standard Class,WP-82051,Thomas Carter,Corporate,United States,New York City,Illinois,53732,Central,FUR-290041,Furniture,Tables,Tables Model 155,113.82,12,0.3,5.29
1233,CA-2021-194397,08/26/2021,09/02/2021,Second Class,AE-52698,Sebastian Lopez,Corporate,United States,Philadelphia,Texas,31616,Central,OFF-225905,Office Supplies,Art,Art Model 662,28.32,10,0.0,4.72
1234,CA-2023-110232,06/20/2023,06/27/2023,Second Class,CM-66612,Jayden Hall,Consumer,United States,Columbus,Virginia,11151,South,FUR-488737,Furniture,Furnishings,Furnishings Model 945,92.39,13,0.0,17.83
1235,CA-2021-166576,07/11/2021,07/17/2021,Standard Class,JZ-88528,Elizabeth Wright,Consumer,United States,Seattle,New York,48756,East,OFF-465414,Office Supplies,Binders,Binders Model 138,6.69,9,0.0,-0.13
1236,CA-2021-164723,12/01/2021,12/06/2021,Second Class,VS-65466,Olivia Wright,Consumer,United States,Los Angeles,Illinois,40591,Central,OFF-421317,Office Supplies,Appliances,Appliances Model 642,92.05,6,0.1,11.05
1237,CA-2021-197686,08/05/2021,08/11/2021,Standard Class,RC-94390,Olivia Martinez,Home Office,United States,San Francisco,Virginia,91178,South,OFF-931699,Office Supplies,Envelopes,Envelopes Model 552,5.44,2,0.2,1.19
1238,CA-2022-139469,04/28/2022,05/01/2022,First Class,UH-71466,Elizabeth Perez,Corporate,United States,Columbus,Florida,55054,South,OFF-979458,Office Supplies,Paper,Paper Model 278,102.11,14,0.2,35.01
1239,CA-2022-116182,11/03/2022,11/10/2022,Standard Class,KY-58175,James Green,Corporate,United States,Chicago,California,66759,West,OFF-886595,Office Supplies,Paper,Paper Model 722,25.14,11,0.3,2.75
1240,CA-2024-190591,06/06/2024,06/13/2024,Standard Class,SE-19317,Ryan Adams,Corporate,United States,Chicago,New York,96307,East,OFF-596144,Office Supplies,Appliances,Appliances Model 802,67.62,2,0.0,16.88
1241,CA-2024-105014,01/10/2024,01/14/2024,Second Class,XP-69782,Emily Allen,Consumer,United States,Columbus,New York,57688,East,FUR-966256,Furniture,Bookcases,Bookcases Model 934,113.13,9,0.0,17.06
1242,CA-2023-144980,10/17/2023,10/19/2023,Standard Class,KQ-47923,Liam Young,Consumer,United States,Miami,Virginia,73470,South,OFF-324922,Office Supplies,Fasteners,Fasteners Model 168,33.53,12,0.4,8.5
1243,CA-2022-165354,12/15/2022,12/21/2022,First Class,QQ-29889,Barbara Hernandez,Consumer,United States,Seattle,Texas,57260,Central,FUR-767440,Furniture,Chairs,Chairs Model 261,263.7,10,0.0,77.66
1244,CA-2022-110207,02/22/2022,02/24/2022,Standard Class,XY-78379,Ava Young,Consumer,United States,Miami,California,62292,West,OFF-643217,Office Supplies,Binders,Binders Model 569,25.49,4,0.2,4.21
1245,CA-2022-129676,03/10/2022,03/12/2022,Standard Class,AA-82377,Joseph Moore,Consumer,United States,Richmond,Pennsylvania,28787,East,FUR-653723,Furniture,Chairs,Chairs Model 792,37.05,2,0.1,-2.57
1246,CA-2021-110340,07/13/2021,07/20/2021,Standard Class,DZ-42686,Elizabeth Phillips,Consumer,United States,New York City,Texas,96985,Central,OFF-164257,Office Supplies,Paper,Paper Model 276,47.4,14,0.0,16.01
1247,CA-2023-184556,08/29/2023,09/03/2023,Standard Class,ER-71714,Theodore Williams,Home Office,United States,Miami,New York,37564,East,OFF-229987,Office Supplies,Labels,Labels Model 419,3.23,6,0.4,0.65
1248,CA-2024-125429,02/14/2024,02/19/2024,Second Class,QT-55331,Madison Smith,Corporate,United States,Philadelphia,Washington,36547,West,TEC-933981,Technology,Phones,Phones Model 503,155.64,13,0.0,31.18
1249,CA-2023-160336,03/11/2023,03/18/2023,Standard Class,IL-66697,Thomas Baker,Home Office,United States,New York City,Virginia,40414,South,OFF-341554,Office Supplies,Appliances,Appliances Model 693,36.29,7,0.1,5.62
1250,CA-2023-123980,04/22/2023,04/29/2023,Standard Class,UL-18612,David Green,Corporate,United States,Philadelphia,Texas,44172,Central,FUR-409817,Furniture,Chairs,Chairs Model 305,129.73,11,0.0,-1.69
1251,CA-2022-169383,06/28/2022,07/05/2022,Standard Class,KP-79615,Victoria Perez,Corporate,United States,Richmond,Virginia,41701,South,OFF-717025,Office Supplies,Fasteners,Fasteners Model 365,2.18,4,0.1,0.31
1252,CA-2024-179667,11/07/2024,11/09/2024,Standard Class,VU-34516,Evelyn Hall,Consumer,United States,Columbus,Ohio,79138,East,FUR-895032,Furniture,Tables,Tables Model 222,407.4,9,0.1,68.61
1253,CA-2024-104022,07/19/2024,07/22/2024,Second Class,AF-20783,Logan Johnson,Consumer,United States,Seattle,Pennsylvania,75056,East,OFF-456973,Office Supplies,Fasteners,Fasteners Model 290,19.97,8,0.0,1.83
1254,CA-2022-172238,08/17/2022,08/23/2022,Second Class,RH-25806,Victoria Perez,Corporate,United States,Philadelphia,Ohio,63502,East,OFF-828283,Office Supplies,Supplies,Supplies Model 933,32.48,4,0.5,-0.83
1255,CA-2024-166084,01/08/2024,01/10/2024,Standard Class,OM-73321,Emma Roberts,Corporate,United States,Chicago,Pennsylvania,36908,East,OFF-652904,Office Supplies,Storage,Storage Model 774,12.9,10,0.0,3.63
1256,CA-2022-107667,05/25/2022,05/28/2022,Standard Class,XC-15461,Emily Anderson,Consumer,United States,Chicago,Texas,29709,Central,TEC-268109,Technology,Machines,Machines Model 927,307.2,7,0.0,39.41
1257,CA-2021-126436,06/30/2021,07/05/2021,Second Class,VX-40186,Karen Smith,Corporate,United States,Seattle,Texas,71414,Central,TEC-603567,Technology,Copiers,Copiers Model 944,110.39,10,0.0,27.63
1258,CA-2022-185142,03/01/2022,03/05/2022,Standard Class,EH-53410,Robert Walker,Consumer,United States,Seattle,California,77595,West,FUR-966068,Furniture,Chairs,Chairs Model 543,527.15,1,0.2,-40.33
1259,CA-2024-144344,05/03/2024,05/06/2024,Second Class,AD-13138,Mary Thomas,Consumer,United States,Miami,Ohio,46175,East,FUR-985648,Furniture,Furnishings,Furnishings Model 252,195.08,2,0.0,29.69
1260,CA-2022-109612,12/05/2022,12/12/2022,Standard Class,SL-99798,Robert Miller,Home Office,United States,Chicago,California,34048,West,TEC-992508,Technology,Copiers,Copiers Model 806,237.97,10,0.1,-15.02
1261,CA-2024-164189,06/17/2024,06/21/2024,Standard Class,LH-37582,Jack Garcia,Corporate,United States,Los Angeles,New York,51012,East,OFF-165988,Office Supplies,Appliances,Appliances Model 987,8.11,14,0.2,2.16
1262,CA-2022-178561,04/17/2022,04/21/2022,Standard Class,YE-75696,Ethan Wright,Consumer,United States,San Francisco,California,60298,West,OFF-824761,Office Supplies,Binders,Binders Model 281,72.81,2,0.2,13.87
1263,CA-2022-143321,11/03/2022,11/08/2022,Same Day,WZ-17612,Emma Thompson,Consumer,United States,Los Angeles,California,15286,West,TEC-527462,Technology,Phones,Phones Model 788,879.69,1,0.4,110.57
1264,CA-2021-111161,04/17/2021,04/23/2021,Second Class,RV-71379,Jack Nelson,Home Office,United States,Richmond,Virginia,87060,South,FUR-506343,Furniture,Chairs,Chairs Model 456,186.57,4,0.3,72.09
1265,CA-2024-113040,02/15/2024,02/19/2024,First Class,VY-89259,Scarlett Martin,Home Office,United States,San Francisco,California,74608,West,OFF-480774,Office Supplies,Supplies,Supplies Model 933,118.72,1,0.0,7.48
1266,CA-2022-137635,04/01/2022,04/08/2022,Standard Class,SF-86269,Linda Sanchez,Consumer,United States,Richmond,Ohio,34759,East,TEC-705289,Technology,Accessories,Accessories Model 302,52.13,4,0.2,5.81
1267,CA-2021-148425,05/13/2021,05/16/2021,Standard Class,RH-68189,Elizabeth Hernandez,Consumer,United States,Philadelphia,Pennsylvania,84926,East,OFF-553023,Office Supplies,Supplies,Supplies Model 690,11.39,10,0.0,3.06
1268,CA-2021-175092,11/16/2021,11/23/2021,Standard Class,EV-67604,Karen Perez,Corporate,United States,San Francisco,New York,78504,East,TEC-172586,Technology,Phones,Phones Model 175,1759.92,12,0.0,286.03
1269,CA-2023-168127,08/30/2023,09/06/2023,Second Class,QG-23636,Lucas Scott,Consumer,United States,Seattle,Texas,55553,Central,OFF-453577,Office Supplies,Envelopes,Envelopes Model 935,10.73,9,0.0,2.46
1270,CA-2024-125363,04/05/2024,04/07/2024,Standard Class,LJ-87001,Madison Thompson,Corporate,United States,Richmond,California,87519,West,OFF-929006,Office Supplies,Labels,Labels Model 481,20.53,6,0.0,7.97
1271,CA-2024-168983,10/26/2024,11/01/2024,Second Class,ZQ-81760,Emma Phillips,Consumer,United States,Los Angeles,Pennsylvania,28392,East,OFF-221603,Office Supplies,Supplies,Supplies Model 542,28.47,3,0.1,7.06
1272,CA-2021-111332,12/10/2021,12/12/2021,Standard Class,YT-41923,Ethan Sanchez,Consumer,United States,Miami,Michigan,38543,Central,OFF-299581,Office Supplies,Labels,Labels Model 769,28.58,8,0.0,-0.7
1273,CA-2023-118420,05/13/2023,05/17/2023,Second Class,GH-38288,Thomas Anderson,Corporate,United States,Columbus,Ohio,99672,East,TEC-199232,Technology,Phones,Phones Model 307,73.39,14,0.1,0.34
1274,CA-2022-178718,11/01/2022,11/08/2022,Second Class,FR-97872,Jack Phillips,Consumer,United States,Philadelphia,Michigan,27694,Central,OFF-745036,Office Supplies,Appliances,Appliances Model 769,7.55,3,0.4,2.53
1275,CA-2023-190093,11/11/2023,11/14/2023,Standard Class,GL-94733,Ella Lewis,Corporate,United States,Detroit,Ohio,86778,East,OFF-829152,Office Supplies,Art,Art Model 203,32.38,8,0.0,-2.46
1276,CA-2023-169096,09/10/2023,09/15/2023,First Class,XA-41041,Avery Baker,Consumer,United States,Chicago,Virginia,87917,South,OFF-821377,Office Supplies,Appliances,Appliances Model 498,17.98,5,0.0,2.78
1277,CA-2021-145632,04/13/2021,04/19/2021,Standard Class,JH-94764,Robert Thompson,Consumer,United States,Chicago,New York,44093,East,OFF-163385,Office Supplies,Binders,Binders Model 400,102.13,6,0.0,36.05
1278,CA-2021-189125,08/06/2021,08/10/2021,Standard Class,UB-65625,Linda Johnson,Home Office,United States,San Francisco,New York,51975,East,TEC-972617,Technology,Phones,Phones Model 501,135.79,8,0.0,39.12
1279,CA-2023-135343,05/12/2023,05/14/2023,Standard Class,ON-74977,Ryan Hall,Consumer,United States,Seattle,Washington,94377,West,TEC-902762,Technology,Phones,Phones Model 617,185.13,3,0.5,-7.81
1280,CA-2023-164154,02/15/2023,02/17/2023,First Class,LS-51978,Victoria Robinson,Consumer,United States,Detroit,Illinois,38021,Central,OFF-841426,Office Supplies,Fasteners,Fasteners Model 642,35.15,3,0.0,9.5
1281,CA-2024-168558,07/17/2024,07/22/2024,Second Class,YV-14793,Susan Baker,Consumer,United States,Richmond,Florida,43380,South,TEC-876870,Technology,Copiers,Copiers Model 286,61.43,1,0.0,5.59
1282,CA-2024-107394,05/21/2024,05/23/2024,Second Class,DK-14593,Logan Baker,Home Office,United States,Detroit,New York,10934,East,OFF-836237,Office Supplies,Supplies,Supplies Model 938,28.96,10,0.0,10.15
1283,CA-2021-195902,03/27/2021,03/29/2021,Standard Class,BA-90961,Thomas Scott,Corporate,United States,San Francisco,New York,42157,East,TEC-132910,Technology,Machines,Machines Model 693,119.75,13,0.0,22.32
1284,CA-2023-163862,05/03/2023,05/10/2023,Second Class,MU-83619,Charles Robinson,Consumer,United States,Columbus,Florida,27460,South,OFF-734844,Office Supplies,Fasteners,Fasteners Model 234,70.45,7,0.1,12.29
1285,CA-2022-124073,08/17/2022,08/22/2022,Standard Class,ER-65686,Jessica Smith,Consumer,United States,Richmond,Illinois,28365,Central,OFF-920285,Office Supplies,Appliances,Appliances Model 240,12.59,9,0.5,-1.2
1286,CA-2022-182249,12/06/2022,12/10/2022,Standard Class,ZW-64896,Sophia Young,Corporate,United States,Columbus,Washington,56143,West,OFF-618981,Office Supplies,Art,Art Model 464,94.42,14,0.2,2.34
1287,CA-2021-138106,04/05/2021,04/07/2021,Standard Class,RN-62584,Victoria Evans,Corporate,United States,Los Angeles,Texas,79381,Central,OFF-919145,Office Supplies,Paper,Paper Model 973,18.27,11,0.0,1.94
1288,CA-2024-108367,05/09/2024,05/15/2024,Second Class,PW-89394,William Campbell,Consumer,United States,Miami,Ohio,84606,East,TEC-137695,Technology,Machines,Machines Model 914,88.03,4,0.2,23.06
1289,CA-2021-167567,08/30/2021,09/04/2021,Standard Class,FA-33450,Jayden Jones,Consumer,United States,Chicago,Michigan,43740,Central,OFF-638658,Office Supplies,Fasteners,Fasteners Model 316,51.08,11,0.3,8.17
1290,CA-2024-113569,10/14/2024,10/17/2024,Standard Class,MF-47004,Jessica Turner,Corporate,United States,Seattle,California,55206,West,TEC-975431,Technology,Machines,Machines Model 593,53.88,6,0.0,17.58
1291,CA-2024-159694,09/21/2024,09/27/2024,First Class,LY-49547,Jayden Davis,Consumer,United States,Los Angeles,California,16912,West,FUR-605892,Furniture,Furnishings,Furnishings Model 395,60.84,14,0.2,-5.04
1292,CA-2024-167756,04/13/2024,04/16/2024,Standard Class,EK-12299,Jackson Jones,Corporate,United States,Seattle,Florida,34881,South,FUR-504073,Furniture,Bookcases,Bookcases Model 812,112.09,13,0.1,6.89
1293,CA-2021-115696,06/21/2021,06/26/2021,First Class,AQ-32658,Charlotte Johnson,Consumer,United States,Miami,Michigan,38054,Central,OFF-358191,Office Supplies,Storage,Storage Model 766,18.61,1,0.2,3.7
1294,CA-2022-179132,08/20/2022,08/25/2022,Second Class,QA-38740,Robert Robinson,Corporate,United States,Chicago,Texas,93621,Central,OFF-817108,Office Supplies,Paper,Paper Model 515,78.57,13,0.0,18.02
1295,CA-2021-145715,02/04/2021,02/07/2021,Second Class,OO-63387,Amelia Wilson,Corporate,United States,Philadelphia,Florida,86485,South,TEC-951068,Technology,Accessories,Accessories Model 414,113.68,4,0.2,17.19
1296,CA-2023-135314,06/13/2023,06/20/2023,First Class,PI-41773,Victoria Sanchez,Home Office,United States,Detroit,Michigan,43231,Central,OFF-439556,Office Supplies,Art,Art Model 928,53.38,7,0.2,5.31
1297,CA-2024-110175,06/15/2024,06/21/2024,Second Class,KK-80778,Ryan Clark,Corporate,United States,Seattle,New York,25522,East,FUR-546351,Furniture,Tables,Tables Model 475,342.86,11,0.2,-22.02
1298,CA-2023-173525,02/08/2023,02/11/2023,Second Class,DO-79391,Jennifer Roberts,Consumer,United States,Columbus,New York,24658,East,OFF-510453,Office Supplies,Binders,Binders Model 900,27.12,2,0.0,6.73
1299,CA-2021-116433,02/03/2021,02/05/2021,Second Class,IK-70996,Scarlett Anderson,Corporate,United States,Los Angeles,New York,56092,East,TEC-669694,Technology,Accessories,Accessories Model 126,182.39,1,0.0,64.18
1300,CA-2022-116736,03/19/2022,03/22/2022,Standard Class,QO-48396,Jessica Hernandez,Corporate,United States,New York City,Florida,95080,South,TEC-516114,Technology,Accessories,Accessories Model 500,245.9,6,0.2,74.86
1301,CA-2021-126557,09/06/2021,09/10/2021,Standard Class,BE-53854,Scarlett Robinson,Consumer,United States,Philadelphia,Florida,63887,South,TEC-755398,Technology,Accessories,Accessories Model 589,1193.05,9,0.1,299.0
1302,CA-2022-144400,09/28/2022,10/03/2022,Standard Class,SF-47559,Harper Miller,Consumer,United States,New York City,New York,45678,East,OFF-991006,Office Supplies,Labels,Labels Model 104,13.41,9,0.5,2.91
1303,CA-2022-187907,06/27/2022,07/01/2022,Second Class,GE-90966,Jackson Harris,Consumer,United States,Seattle,New York,84564,East,TEC-376352,Technology,Copiers,Copiers Model 156,5962.34,14,0.0,1705.35
1304,CA-2024-174796,04/25/2024,04/27/2024,Standard Class,YZ-90397,James Young,Corporate,United States,Seattle,Ohio,53416,East,OFF-290213,Office Supplies,Paper,Paper Model 608,71.3,4,0.0,20.56
1305,CA-2021-173779,11/19/2021,11/25/2021,Standard Class,KS-35531,Isabella Allen,Consumer,United States,Los Angeles,Michigan,29602,Central,TEC-599633,Technology,Accessories,Accessories Model 772,11.43,10,0.2,-1.1
